Tm_encoded,Pos_encoded,Player_Encoded,Season,MP,FG,FGA,3P,2P,2PA,FT,FTA,DRB,TRB,AST,BLK,TOV,PF,PTS,PER,TS%,FTr,BLK%,TOV%,OWS,DWS,WS,WS/48,BPM,VORP,Balance,all_rookie
14,1,677,2001,3007,551,1064,1,550,1059,338,477,492,730,223,169,224,195,1441,19.5,0.566,0.448,3.9,15.0,4.8,2.8,7.6,0.121,1.7,2.8,0.2804878048780488,1.0
10,1,249,2001,1896,244,666,90,154,393,64,86,299,416,53,134,47,117,642,13.8,0.456,0.129,4.8,6.3,1.0,1.4,2.4,0.061,-0.9,0.5,0.3414634146341463,2.0
3,4,828,2001,2237,267,628,60,207,463,87,114,190,255,172,44,101,184,681,10.4,0.502,0.182,1.5,13.0,0.6,0.9,1.5,0.033,-2.7,-0.4,0.2560975609756097,0.0
18,3,714,2001,1917,270,591,13,257,535,189,265,208,293,140,48,107,211,742,13.4,0.524,0.448,1.8,13.1,1.8,2.9,4.7,0.117,-0.4,0.8,0.6341463414634146,2.0
1,4,415,2001,1003,130,296,24,106,208,20,26,99,139,74,9,28,59,304,12.0,0.494,0.088,0.7,8.3,0.8,1.2,2.0,0.094,-0.4,0.4,0.5975609756097561,0.0
26,4,415,2001,913,121,288,14,107,246,21,27,83,118,105,11,43,55,277,11.5,0.462,0.094,0.9,12.5,0.3,0.7,1.0,0.054,-1.0,0.2,0.4390243902439024,0.0
10,3,797,2001,1110,111,289,15,96,211,18,28,134,211,64,27,45,72,255,9.5,0.423,0.097,1.7,13.0,-0.2,0.4,0.2,0.009,-3.3,-0.4,0.3414634146341463,0.0
9,1,838,2001,1448,178,423,3,175,414,121,156,223,322,70,21,84,217,480,10.3,0.488,0.369,1.0,14.6,0.7,0.7,1.4,0.046,-4.3,-0.8,0.2560975609756097,0.0
29,2,818,2001,2267,268,639,61,207,450,108,160,164,197,334,7,151,166,705,11.7,0.497,0.25,0.2,17.5,0.8,2.9,3.8,0.08,-1.1,0.6,0.7073170731707317,1.0
30,1,863,2001,1230,146,354,66,80,197,49,72,185,230,81,24,72,119,407,12.7,0.528,0.203,1.5,15.7,0.6,1.5,2.1,0.084,0.6,0.8,0.5487804878048781,0.0
9,4,377,2001,2629,464,1090,82,382,844,141,210,216,340,236,31,160,195,1151,13.8,0.487,0.193,0.8,11.9,2.0,0.9,2.9,0.052,-0.9,0.7,0.2560975609756097,1.0
7,2,491,2001,560,73,199,7,66,172,36,46,35,52,108,1,53,43,189,11.5,0.431,0.231,0.1,19.5,-0.5,0.3,-0.2,-0.014,-3.5,-0.2,0.3292682926829268,0.0
18,1,86,2001,290,23,67,3,20,57,11,15,39,51,21,2,24,39,60,4.2,0.408,0.224,0.5,24.6,-0.5,0.4,-0.1,-0.015,-6.4,-0.3,0.6341463414634146,0.0
34,3,68,2001,343,43,95,4,39,81,22,30,27,52,17,5,14,31,112,13.2,0.518,0.316,1.1,11.5,0.4,0.2,0.7,0.092,0.0,0.2,0.4512195121951219,0.0
14,4,877,2001,872,113,331,46,67,169,49,73,56,68,92,7,62,76,321,8.8,0.442,0.221,0.6,14.6,-0.9,0.5,-0.5,-0.027,-4.4,-0.5,0.2804878048780488,0.0
11,2,347,2001,2442,289,760,42,247,585,131,186,220,298,647,40,270,248,751,13.4,0.446,0.245,1.2,24.3,-1.3,2.9,1.7,0.033,-0.4,1.0,0.5121951219512195,2.0
5,4,394,2001,77,7,23,0,7,22,4,7,9,12,12,4,11,8,18,8.4,0.345,0.304,3.8,29.7,-0.3,0.1,-0.2,-0.114,-1.1,0.0,0.3536585365853658,0.0
28,3,282,2001,430,75,175,0,75,168,23,46,40,89,27,6,22,46,173,13.3,0.443,0.263,0.9,10.1,0.1,0.6,0.6,0.071,-2.4,0.0,0.7439024390243902,0.0
30,2,248,2001,964,96,212,16,80,168,23,36,52,83,125,5,51,93,231,11.6,0.507,0.17,0.4,18.3,0.7,0.8,1.5,0.076,-0.2,0.4,0.5487804878048781,0.0
8,3,723,2001,129,21,60,2,19,51,12,14,16,18,12,2,14,6,56,11.0,0.423,0.233,1.1,17.5,-0.4,0.2,-0.2,-0.056,-4.5,-0.1,0.6097560975609756,0.0
17,0,545,2001,516,33,96,0,33,94,44,60,76,122,22,34,36,60,110,9.9,0.449,0.625,4.9,22.7,-0.2,0.7,0.5,0.047,-2.5,-0.1,0.6097560975609756,0.0
6,2,143,2000,472,62,178,3,59,168,33,45,43,63,21,3,21,76,160,6.8,0.404,0.253,0.5,9.6,-0.5,0.4,-0.1,-0.013,-6.2,-0.5,0.6463414634146342,2.0
34,2,143,2000,910,177,395,14,163,359,90,105,58,80,41,2,54,63,458,14.2,0.519,0.266,0.2,10.9,0.9,0.1,0.9,0.048,-3.3,-0.3,0.2317073170731707,2.0
3,0,156,2000,259,17,65,0,17,64,13,28,34,56,10,16,21,44,47,3.3,0.304,0.431,4.6,21.4,-0.9,0.2,-0.7,-0.121,-10.0,-0.5,0.1829268292682926,0.0
8,1,84,2000,126,10,31,0,10,26,11,18,15,23,3,2,9,27,31,4.7,0.398,0.581,1.1,18.8,-0.2,0.2,0.0,-0.009,-6.3,-0.1,0.3902439024390244,0.0
8,2,594,2000,1268,160,400,5,155,383,97,137,106,132,207,1,139,153,422,9.0,0.458,0.343,0.1,23.2,-1.3,1.2,-0.1,-0.006,-5.2,-1.0,0.3902439024390244,0.0
10,0,374,2000,222,27,71,0,27,70,17,24,25,37,6,3,11,27,71,7.4,0.435,0.338,0.9,11.9,-0.1,0.1,0.0,-0.001,-6.5,-0.2,0.5487804878048781,0.0
3,2,348,2000,1050,107,304,41,66,187,27,34,80,89,141,14,85,68,282,8.5,0.442,0.112,1.0,21.0,-1.3,0.4,-0.9,-0.043,-4.4,-0.6,0.1829268292682926,0.0
12,2,502,2000,1237,148,362,28,120,282,125,179,81,89,177,11,94,107,449,12.6,0.509,0.494,0.6,17.6,0.8,0.7,1.4,0.056,-2.5,-0.2,0.3780487804878049,0.0
3,2,503,2000,936,115,311,28,87,227,56,72,60,81,145,2,54,99,314,12.2,0.458,0.232,0.2,13.6,0.2,0.4,0.6,0.03,-2.4,-0.1,0.1829268292682926,0.0
3,1,574,2000,1580,278,646,10,268,607,117,161,237,313,76,19,124,175,683,11.0,0.476,0.249,0.9,14.7,-1.3,0.6,-0.7,-0.022,-6.1,-1.6,0.1829268292682926,2.0
3,2,0,2000,630,78,192,27,51,123,15,18,26,36,64,5,24,35,198,10.3,0.495,0.094,0.6,10.7,0.4,-0.1,0.3,0.02,-4.0,-0.3,0.1829268292682926,0.0
15,2,250,2000,550,104,247,19,85,192,24,35,37,42,52,0,35,58,251,11.6,0.478,0.142,0.0,11.8,-0.2,0.6,0.4,0.035,-3.3,-0.2,0.6097560975609756,0.0
0,3,208,2000,1313,146,390,41,105,263,64,87,122,178,64,30,93,134,397,8.4,0.463,0.223,1.6,17.8,-0.9,0.9,0.0,0.0,-3.5,-0.5,0.3048780487804878,0.0
10,3,164,2000,241,37,99,0,37,98,16,29,28,41,4,1,8,16,90,9.4,0.403,0.293,0.3,6.7,-0.2,0.2,-0.1,-0.014,-6.3,-0.3,0.5487804878048781,0.0
13,1,585,2000,641,55,113,1,54,112,26,37,78,152,24,8,27,111,137,9.2,0.53,0.327,0.9,17.3,0.8,0.3,1.1,0.085,-4.5,-0.4,0.6829268292682927,0.0
18,1,494,2000,2272,346,777,1,345,766,121,192,365,502,131,113,138,281,814,13.4,0.472,0.247,3.7,13.8,-0.4,2.5,2.1,0.044,-1.7,0.2,0.3170731707317073,1.0
30,3,215,2000,1522,189,439,18,171,372,67,91,177,249,63,20,53,146,463,10.5,0.483,0.207,1.0,10.0,1.0,0.8,1.7,0.055,-2.8,-0.3,0.5365853658536586,2.0
5,0,127,2000,1166,173,391,0,173,390,100,126,174,280,16,53,80,156,446,12.6,0.5,0.322,3.3,15.2,0.3,1.0,1.3,0.053,-4.2,-0.7,0.3658536585365853,2.0
12,3,175,2000,2133,318,630,1,317,611,124,238,350,477,99,125,147,191,761,14.7,0.518,0.378,4.1,16.7,0.5,2.6,3.0,0.068,-0.5,0.8,0.3780487804878049,1.0
24,3,614,2000,2390,368,845,148,220,481,91,128,261,327,140,19,97,200,975,13.2,0.541,0.151,0.6,9.7,3.3,1.9,5.3,0.106,-0.2,1.0,0.524390243902439,1.0
1,0,470,2000,135,12,30,0,12,29,11,26,30,42,3,4,18,29,35,3.2,0.422,0.867,2.3,30.3,-0.4,0.2,-0.3,-0.096,-10.3,-0.3,0.4390243902439024,0.0
0,3,297,2000,989,123,277,0,123,274,73,90,125,174,25,9,67,163,319,7.5,0.504,0.325,0.6,17.5,-0.1,0.5,0.4,0.018,-6.6,-1.1,0.3048780487804878,0.0
6,1,251,2000,431,58,111,1,57,108,14,33,54,95,27,8,17,48,131,14.0,0.522,0.297,1.3,11.9,0.6,0.4,1.1,0.12,-0.1,0.2,0.6463414634146342,0.0
31,4,631,2000,1809,290,673,63,227,508,104,145,147,259,105,20,78,164,747,14.1,0.507,0.215,0.8,9.6,2.3,1.3,3.6,0.096,-0.7,0.5,0.573170731707317,1.0
9,3,129,2000,1147,173,445,0,173,440,94,141,100,189,61,6,59,111,440,11.1,0.434,0.317,0.4,10.4,-0.1,0.3,0.2,0.008,-4.5,-0.7,0.2073170731707317,0.0
22,4,533,2000,169,17,54,3,14,43,22,27,17,25,5,2,17,12,59,7.2,0.448,0.5,1.0,20.5,-0.3,0.2,-0.1,-0.027,-5.1,-0.1,0.5853658536585366,0.0
16,4,609,2000,35,5,19,0,5,16,3,6,1,4,1,0,1,2,13,3.4,0.3,0.316,0.0,4.4,-0.1,0.0,-0.1,-0.163,-11.4,-0.1,0.6341463414634146,0.0
12,4,688,2000,1358,232,525,50,182,374,99,158,152,257,62,7,64,98,613,16.5,0.516,0.301,0.4,9.7,2.1,1.0,3.0,0.106,0.8,0.9,0.3780487804878049,0.0
34,3,617,2000,180,19,59,3,16,41,10,16,12,22,10,3,7,8,51,8.1,0.386,0.271,1.2,9.6,-0.1,0.0,-0.1,-0.033,-4.2,-0.1,0.2317073170731707,0.0
32,4,197,2000,293,31,91,1,30,79,26,38,19,28,18,2,28,29,89,4.3,0.413,0.418,0.6,20.6,-0.6,0.2,-0.4,-0.071,-7.7,-0.4,0.6463414634146342,0.0
33,1,784,2000,1312,153,339,0,153,335,85,141,175,284,28,82,64,160,391,13.1,0.487,0.416,4.3,13.8,0.2,1.6,1.9,0.069,-2.0,0.0,0.2804878048780488,0.0
28,3,300,2000,1245,138,335,28,110,249,87,112,161,210,69,24,55,139,391,11.7,0.509,0.334,1.3,12.5,1.0,1.8,2.8,0.106,-0.9,0.4,0.6707317073170732,2.0
17,2,878,1999,484,56,181,18,38,118,24,36,32,40,88,2,42,60,154,6.7,0.391,0.199,0.3,17.6,-0.8,0.3,-0.5,-0.046,-6.3,-0.5,0.6097560975609756,0.0
11,3,429,1999,130,23,70,2,21,58,16,24,17,21,3,5,7,18,64,7.6,0.397,0.343,2.5,8.0,-0.3,0.1,-0.2,-0.074,-10.6,-0.3,0.6829268292682927,0.0
0,3,97,1999,423,49,115,0,49,114,24,38,63,85,14,9,21,46,122,10.0,0.463,0.33,1.4,13.8,-0.1,0.3,0.2,0.027,-3.7,-0.2,0.3414634146341463,0.0
3,1,255,1999,2999,630,1306,0,630,1304,367,536,462,810,155,132,228,259,1627,20.6,0.528,0.41,3.3,12.9,4.2,3.3,7.5,0.121,1.3,2.5,0.2073170731707317,1.0
15,4,719,1999,386,62,151,7,55,122,16,22,38,48,21,8,9,44,147,11.2,0.457,0.146,1.5,5.3,0.1,0.5,0.6,0.072,-3.0,-0.1,0.6341463414634146,0.0
13,2,420,1999,185,15,45,2,13,36,5,6,10,11,20,0,16,22,37,2.7,0.388,0.133,0.0,25.1,-0.4,0.2,-0.1,-0.038,-7.6,-0.3,0.8170731707317073,0.0
9,2,865,1999,1793,265,655,49,216,504,127,169,127,184,247,13,132,174,706,12.9,0.484,0.258,0.5,15.3,0.7,0.7,1.3,0.036,-1.7,0.2,0.2317073170731707,0.0
11,0,390,1999,86,13,23,0,13,22,17,25,20,32,5,1,2,18,43,25.6,0.632,1.087,0.8,5.6,0.5,0.2,0.6,0.345,4.4,0.1,0.6829268292682927,0.0
10,2,782,1999,2776,497,1117,107,390,807,287,365,257,409,507,29,306,231,1388,18.4,0.543,0.327,0.7,19.3,4.4,2.0,6.4,0.111,2.0,2.8,0.4146341463414634,1.0
13,3,216,1999,345,56,144,16,40,97,27,41,46,75,12,4,21,54,155,12.1,0.478,0.285,0.8,11.5,0.1,0.6,0.7,0.093,-3.5,-0.1,0.8170731707317073,0.0
0,4,226,1999,446,66,171,12,54,126,51,70,23,38,27,4,28,28,195,12.4,0.483,0.409,0.6,12.2,0.2,0.1,0.3,0.029,-2.6,-0.1,0.3414634146341463,0.0
34,4,713,1999,1373,254,605,28,226,528,103,133,91,129,108,6,84,142,639,11.6,0.482,0.22,0.3,11.2,0.4,0.3,0.7,0.024,-3.7,-0.6,0.3536585365853658,0.0
7,2,124,1999,597,45,124,24,21,57,27,40,40,52,111,2,42,74,141,8.9,0.498,0.323,0.2,22.9,0.3,0.2,0.5,0.041,-4.0,-0.3,0.4268292682926829,0.0
25,3,461,1999,138,22,58,2,20,54,11,18,22,38,5,5,14,10,57,12.6,0.432,0.31,2.6,17.5,-0.2,0.3,0.0,0.008,-3.4,0.0,0.5975609756097561,0.0
5,4,822,1999,145,15,40,8,7,21,11,11,11,15,11,0,6,16,49,10.9,0.546,0.275,0.0,11.8,0.2,0.1,0.3,0.098,-0.7,0.0,0.3902439024390244,0.0
32,4,691,1999,896,111,298,23,88,235,38,52,67,113,40,15,46,158,283,6.6,0.441,0.174,1.3,12.5,-0.5,0.9,0.3,0.018,-5.5,-0.8,0.6707317073170732,0.0
24,3,141,1999,1370,224,469,2,222,458,196,261,180,303,61,26,138,169,646,14.1,0.553,0.557,1.3,19.1,1.2,1.4,2.6,0.091,-2.5,-0.2,0.5,0.0
26,3,766,1999,1260,222,471,4,218,449,72,85,227,332,69,53,51,113,520,17.1,0.511,0.18,3.0,9.1,1.7,2.4,4.1,0.158,1.3,1.0,0.6463414634146342,2.0
5,2,33,1999,2093,339,755,10,329,706,226,292,195,280,476,17,166,194,914,17.9,0.517,0.387,0.6,15.8,3.5,1.8,5.3,0.122,1.9,2.1,0.3902439024390244,1.0
12,3,526,1999,2767,449,1024,59,390,860,302,420,436,595,317,95,258,291,1259,16.8,0.521,0.41,2.3,17.6,1.7,1.5,3.2,0.055,0.6,1.8,0.1829268292682926,1.0
32,1,748,1999,432,44,140,13,31,96,19,27,64,88,25,8,22,55,120,7.6,0.395,0.193,1.4,12.7,-0.5,0.6,0.1,0.013,-4.5,-0.3,0.6707317073170732,0.0
7,3,356,1999,2052,230,536,82,148,316,120,150,232,317,146,33,95,207,662,13.0,0.55,0.28,1.1,13.6,2.5,1.9,4.3,0.101,0.7,1.4,0.4268292682926829,2.0
34,4,530,1999,225,21,59,3,18,42,4,10,24,26,25,4,19,26,49,4.4,0.386,0.169,1.3,23.1,-0.5,0.1,-0.3,-0.073,-5.8,-0.2,0.3536585365853658,0.0
28,4,737,1999,25,2,6,0,2,4,1,1,0,0,0,0,0,0,5,2.6,0.388,0.167,0.0,0.0,0.0,0.0,0.0,-0.022,-5.4,0.0,0.5365853658536586,0.0
17,3,868,1999,2171,342,669,28,314,591,133,161,183,272,201,23,83,175,845,15.4,0.571,0.241,0.8,10.1,4.5,1.7,6.2,0.137,0.9,1.6,0.6097560975609756,1.0
0,2,379,1999,1888,249,600,46,203,443,113,140,142,166,346,10,156,133,657,13.9,0.497,0.233,0.3,19.1,0.9,0.9,1.9,0.047,-1.0,0.5,0.3414634146341463,2.0
10,1,492,1999,1797,212,531,32,180,409,138,209,290,437,113,22,112,167,594,12.0,0.477,0.394,0.8,15.2,0.6,1.6,2.2,0.058,-2.6,-0.3,0.4146341463414634,0.0
3,3,601,1999,2238,309,759,60,249,568,188,279,246,308,202,39,166,159,866,13.4,0.491,0.368,1.3,15.8,-0.3,2.6,2.3,0.05,-0.2,1.0,0.2073170731707317,2.0
