Rk,Player,Season,Pos,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Balance,all_nba
248,Stanley Johnson,2022,SF,SAS,30,469,65,122,0.533,18,40,0.45,47,82,0.573,0.607,26,39,0.667,22,73,95,67,16,6,33,48,174,13.5,0.625,0.328,0.32,4.9,17.7,11.1,19.0,1.6,1.1,19.2,15.2,0.5,0.3,0.7,0.076,-0.8,-0.2,-1.0,0.1,0.2682926829268293,0.0
249,Nikola Jokić,2022,C,DEN,69,2323,646,1022,0.632,57,149,0.383,589,873,0.675,0.66,341,415,0.822,167,650,817,678,87,47,247,174,1690,31.5,0.701,0.146,0.406,8.5,31.3,20.2,46.6,1.8,1.8,17.0,27.2,11.2,3.8,14.9,0.308,8.5,4.5,13.0,8.8,0.6463414634146342,2.0
250,Carlik Jones,2022,PG,CHI,7,56,6,15,0.4,3,6,0.5,3,9,0.333,0.5,5,8,0.625,1,4,5,6,2,0,2,2,20,11.1,0.54,0.4,0.533,2.1,8.0,5.1,13.9,1.7,0.0,9.7,16.2,0.0,0.1,0.1,0.078,-2.8,0.4,-2.5,0.0,0.4878048780487805,0.0
251,Damian Jones,2022,C,TOT,41,477,55,86,0.64,10,17,0.588,45,69,0.652,0.698,22,29,0.759,42,80,122,15,8,21,23,55,142,12.9,0.719,0.198,0.337,9.7,17.7,13.8,4.1,0.8,3.7,18.9,10.7,0.7,0.5,1.2,0.119,-2.0,0.3,-1.7,0.0,,0.0
251,Damian Jones,2022,C,LAL,22,176,20,37,0.541,0,3,0.0,20,34,0.588,0.541,15,20,0.75,18,37,55,4,3,12,9,17,55,13.8,0.6,0.081,0.541,11.3,21.8,16.7,2.9,0.8,5.8,16.4,13.2,0.2,0.3,0.4,0.117,-2.6,0.7,-2.0,0.0,0.524390243902439,0.0
251,Damian Jones,2022,C,UTA,19,301,35,49,0.714,10,14,0.714,25,35,0.714,0.816,7,9,0.778,24,43,67,11,5,9,14,38,87,12.4,0.821,0.286,0.184,8.7,15.2,12.0,4.8,0.8,2.5,20.9,9.3,0.5,0.2,0.8,0.12,-1.7,0.2,-1.5,0.0,0.4512195121951219,0.0
252,Derrick Jones Jr.,2022,PF,CHI,64,893,115,230,0.5,27,80,0.338,88,150,0.587,0.559,62,84,0.738,60,93,153,34,29,37,25,86,319,13.8,0.597,0.348,0.365,7.7,11.6,9.7,5.1,1.6,4.0,8.6,14.5,1.2,1.2,2.4,0.131,-1.2,0.8,-0.4,0.3,0.4878048780487805,0.0
253,Herbert Jones,2022,PF,NOP,66,1951,235,501,0.469,56,167,0.335,179,334,0.536,0.525,123,161,0.764,97,172,269,162,103,42,88,208,649,12.1,0.567,0.333,0.321,5.6,10.0,7.8,11.1,2.6,2.1,13.3,14.5,1.5,2.7,4.2,0.104,-1.9,1.7,-0.3,0.8,0.5121951219512195,0.0
254,Kai Jones,2022,C,CHO,46,550,67,120,0.558,4,19,0.211,63,101,0.624,0.575,19,26,0.731,37,86,123,15,17,30,31,65,157,10.8,0.597,0.158,0.217,7.0,17.0,11.9,3.7,1.5,4.7,19.1,12.4,0.0,0.7,0.7,0.062,-4.8,0.8,-4.0,-0.3,,0.0
255,Tre Jones,2022,PG,SAS,68,1984,341,743,0.459,45,158,0.285,296,585,0.506,0.489,148,172,0.86,56,189,245,448,89,9,110,98,875,16.0,0.534,0.213,0.231,3.0,10.8,6.7,31.5,2.1,0.4,11.8,19.3,2.6,0.8,3.4,0.082,-0.2,-0.8,-1.0,0.5,0.2682926829268293,0.0
256,Tyus Jones,2022,PG,MEM,80,1940,311,710,0.438,121,326,0.371,190,384,0.495,0.523,80,100,0.8,28,172,200,417,83,6,74,32,823,16.0,0.546,0.459,0.141,1.5,9.4,5.5,28.8,2.0,0.3,8.9,17.7,3.4,2.3,5.7,0.141,1.2,0.3,1.6,1.7,0.6219512195121951,0.0
257,DeAndre Jordan,2022,C,DEN,39,586,88,115,0.765,1,1,1.0,87,114,0.763,0.77,22,48,0.458,52,150,202,34,12,23,48,71,199,14.7,0.731,0.009,0.417,10.5,28.6,19.8,7.7,1.0,3.5,26.1,13.7,0.5,0.9,1.4,0.112,-2.4,0.7,-1.8,0.0,0.6463414634146342,0.0
258,Cory Joseph,2022,PG,DET,62,1227,150,351,0.427,70,180,0.389,80,171,0.468,0.527,57,72,0.792,21,85,106,217,34,9,56,88,427,12.1,0.558,0.513,0.205,1.8,7.9,4.8,25.4,1.3,0.6,12.8,15.2,1.5,0.3,1.8,0.07,-0.7,-0.8,-1.5,0.2,0.2073170731707317,0.0
259,Nikola Jović,2022,PF,MIA,15,204,28,69,0.406,8,35,0.229,20,34,0.588,0.464,18,19,0.947,9,22,31,10,7,2,10,19,82,10.6,0.53,0.507,0.275,5.0,13.1,8.9,7.3,1.7,1.0,11.4,19.0,0.0,0.2,0.2,0.053,-3.4,0.0,-3.4,-0.1,0.5365853658536586,0.0
260,Johnny Juzang,2022,SG,UTA,18,232,35,104,0.337,15,63,0.238,20,41,0.488,0.409,2,4,0.5,8,31,39,8,4,3,3,13,87,6.5,0.411,0.606,0.038,3.8,14.3,9.1,4.7,0.8,1.1,2.8,19.6,-0.3,0.1,-0.2,-0.032,-4.3,-2.2,-6.5,-0.3,0.4512195121951219,0.0
261,Mfiondu Kabengele,2022,PF,BOS,4,36,2,7,0.286,0,3,0.0,2,4,0.5,0.286,2,2,1.0,5,5,10,0,2,0,1,3,6,8.1,0.381,0.429,0.286,15.4,14.9,15.2,0.0,2.7,0.0,11.3,10.8,0.0,0.1,0.1,0.067,-6.6,-2.4,-8.9,-0.1,0.6951219512195121,0.0
262,Frank Kaminsky,2022,C,TOT,36,235,31,63,0.492,13,33,0.394,18,30,0.6,0.595,14,16,0.875,7,45,52,32,6,4,9,22,89,15.3,0.635,0.524,0.254,3.2,21.2,12.1,17.8,1.2,1.6,11.4,14.1,0.5,0.2,0.7,0.141,1.2,1.7,2.8,0.3,,0.0
262,Frank Kaminsky,2022,C,ATL,26,176,25,44,0.568,11,23,0.478,14,21,0.667,0.693,10,12,0.833,3,33,36,21,5,1,9,21,71,14.9,0.72,0.523,0.273,1.8,20.8,11.2,15.3,1.4,0.5,15.4,13.9,0.4,0.2,0.5,0.148,0.7,1.8,2.6,0.2,0.5,0.0
262,Frank Kaminsky,2022,C,HOU,10,59,6,19,0.316,2,10,0.2,4,9,0.444,0.368,4,4,1.0,4,12,16,11,1,3,0,1,18,16.6,0.434,0.526,0.211,7.4,22.6,14.9,25.2,0.8,5.0,0.0,14.6,0.1,0.0,0.2,0.122,2.5,1.2,3.7,0.1,0.2682926829268293,0.0
263,Trevor Keels,2022,SG,NYK,3,8,1,4,0.25,1,4,0.25,0,0,,0.375,0,0,,0,2,2,0,0,0,0,0,3,3.7,0.375,1.0,0.0,0.0,27.6,13.7,0.0,0.0,0.0,0.0,21.4,0.0,0.0,0.0,-0.062,-7.4,-5.6,-13.0,0.0,0.573170731707317,0.0
264,Luke Kennard,2022,SG,TOT,59,1315,188,382,0.492,133,269,0.494,55,113,0.487,0.666,37,39,0.949,15,143,158,91,32,5,46,82,546,13.0,0.684,0.704,0.102,1.2,11.8,6.6,9.4,1.2,0.3,10.3,14.5,2.2,1.2,3.4,0.124,0.6,-0.1,0.5,0.8,,0.0
264,Luke Kennard,2022,SG,LAC,35,725,98,211,0.464,59,132,0.447,39,79,0.494,0.604,19,20,0.95,6,77,83,37,19,4,30,47,274,10.5,0.623,0.626,0.095,0.9,11.8,6.4,7.1,1.3,0.5,12.0,15.0,0.5,0.6,1.1,0.07,-1.4,0.0,-1.4,0.1,0.5365853658536586,0.0
264,Luke Kennard,2022,SG,MEM,24,590,90,171,0.526,74,137,0.54,16,34,0.471,0.743,18,19,0.947,9,66,75,54,13,1,16,35,272,16.0,0.758,0.801,0.111,1.6,11.8,6.7,12.1,1.0,0.2,8.2,13.7,1.7,0.6,2.3,0.189,3.0,-0.2,2.9,0.7,0.6219512195121951,0.0
265,Walker Kessler,2022,C,UTA,74,1703,298,414,0.72,1,3,0.333,297,411,0.723,0.721,82,159,0.516,231,389,620,69,26,173,58,169,679,21.5,0.702,0.007,0.384,14.9,24.4,19.7,5.7,0.7,8.6,10.7,13.3,4.6,2.5,7.1,0.2,1.4,1.5,2.9,2.1,0.4512195121951219,0.0
266,Braxton Key,2022,SF,DET,3,9,1,1,1.0,0,0,,1,1,1.0,1.0,2,2,1.0,0,1,1,0,0,0,0,0,4,18.6,1.064,0.0,2.0,0.0,12.7,6.2,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,0.242,2.1,0.8,2.9,0.0,0.2073170731707317,0.0
267,Louis King,2022,PF,PHI,1,29,8,13,0.615,4,8,0.5,4,5,0.8,0.769,0,1,0.0,2,2,4,2,1,0,2,4,20,21.3,0.744,0.615,0.077,8.3,8.0,8.1,12.2,1.7,0.0,13.0,23.8,0.1,0.0,0.1,0.157,3.3,-1.0,2.3,0.0,0.6585365853658537,0.0
268,Corey Kispert,2022,SF,WAS,74,2093,291,585,0.497,163,384,0.424,128,201,0.637,0.637,75,88,0.852,33,174,207,87,32,9,55,97,820,11.5,0.657,0.656,0.15,1.8,8.9,5.5,5.7,0.7,0.4,8.1,14.1,2.9,0.9,3.8,0.088,-0.1,-1.4,-1.5,0.2,0.4268292682926829,0.0
269,Maxi Kleber,2022,PF,DAL,37,930,77,169,0.456,39,112,0.348,38,57,0.667,0.571,27,38,0.711,30,105,135,52,12,30,27,85,220,8.7,0.592,0.663,0.225,3.7,13.3,8.4,7.5,0.6,2.9,12.7,10.3,0.7,0.6,1.3,0.067,-2.2,0.0,-2.2,0.0,0.4634146341463415,0.0
270,Nathan Knight,2022,C,MIN,38,291,46,81,0.568,8,22,0.364,38,59,0.644,0.617,39,57,0.684,22,34,56,13,10,6,21,41,139,14.5,0.655,0.272,0.704,8.6,12.8,10.8,6.1,1.6,1.8,16.5,18.7,0.4,0.3,0.7,0.116,-2.4,-0.8,-3.2,-0.1,0.5121951219512195,0.0
271,Kevin Knox,2022,SF-PF,TOT,63,952,152,332,0.458,65,186,0.349,87,146,0.596,0.556,46,60,0.767,34,143,177,33,24,12,50,95,415,11.1,0.579,0.56,0.181,3.9,17.3,10.5,5.2,1.2,1.1,12.2,18.4,0.2,0.5,0.7,0.034,-2.1,-1.4,-3.5,-0.4,,0.0
271,Kevin Knox,2022,SF,DET,42,593,84,179,0.469,43,116,0.371,41,63,0.651,0.589,26,33,0.788,20,88,108,15,14,12,32,74,237,10.3,0.612,0.648,0.184,3.6,17.0,10.1,3.7,1.1,1.8,14.2,16.2,0.2,0.3,0.5,0.043,-2.1,-0.6,-2.8,-0.1,0.2073170731707317,0.0
271,Kevin Knox,2022,PF,POR,21,359,68,153,0.444,22,70,0.314,46,83,0.554,0.516,20,27,0.741,14,55,69,18,10,0,18,21,178,12.4,0.54,0.458,0.176,4.4,17.7,11.0,7.7,1.4,0.0,9.8,22.1,0.0,0.2,0.1,0.019,-2.0,-2.7,-4.6,-0.2,0.4024390243902439,0.0
272,Christian Koloko,2022,C,TOR,58,802,72,150,0.48,1,12,0.083,71,138,0.514,0.483,37,59,0.627,84,87,171,31,21,57,20,128,182,11.4,0.517,0.08,0.393,11.1,13.3,12.1,5.0,1.3,6.9,10.2,10.4,0.7,1.0,1.7,0.104,-4.3,0.8,-3.5,-0.3,0.5,0.0
273,John Konchar,2022,SF,MEM,72,1494,138,320,0.431,60,177,0.339,78,143,0.545,0.525,28,36,0.778,64,246,310,100,77,25,37,112,364,10.8,0.542,0.553,0.113,4.5,17.4,11.0,8.2,2.4,1.5,9.9,10.4,1.0,2.5,3.5,0.111,-1.9,2.4,0.5,0.9,0.6219512195121951,0.0
274,Furkan Korkmaz,2022,SG,PHI,37,353,48,111,0.432,18,46,0.391,30,65,0.462,0.514,26,36,0.722,6,36,42,22,10,3,24,18,140,9.3,0.552,0.414,0.324,2.0,11.8,7.0,8.8,1.4,0.8,15.9,19.1,-0.2,0.3,0.1,0.019,-3.3,-1.0,-4.4,-0.2,0.6585365853658537,0.0
275,Luke Kornet,2022,C,BOS,69,804,113,170,0.665,3,13,0.231,110,157,0.701,0.674,32,39,0.821,86,111,197,53,11,46,25,81,261,16.7,0.697,0.076,0.229,11.9,14.8,13.4,9.1,0.7,4.9,11.8,11.5,2.1,1.2,3.3,0.198,-0.4,1.3,1.0,0.6,0.6951219512195121,0.0
276,Vit Krejci,2022,PG,ATL,29,165,15,37,0.405,5,21,0.238,10,16,0.625,0.473,1,2,0.5,6,20,26,17,5,1,5,17,36,7.7,0.475,0.568,0.054,3.9,13.4,8.6,12.4,1.4,0.5,11.7,10.9,0.0,0.1,0.1,0.042,-4.2,0.6,-3.6,-0.1,0.5,0.0
277,Jonathan Kuminga,2022,PF,GSW,67,1394,261,497,0.525,54,146,0.37,207,351,0.59,0.579,90,138,0.652,70,161,231,125,41,31,95,157,666,13.3,0.597,0.294,0.278,5.6,12.5,9.1,12.7,1.4,2.0,14.6,19.6,1.0,1.4,2.4,0.084,-1.7,-0.1,-1.7,0.1,0.5365853658536586,0.0
278,Kyle Kuzma,2022,PF,WAS,64,2239,512,1142,0.448,160,481,0.333,352,661,0.533,0.518,173,237,0.73,55,408,463,239,36,29,190,145,1357,14.3,0.544,0.421,0.208,2.8,19.5,11.5,16.5,0.8,1.1,13.2,27.9,-1.0,1.9,0.9,0.019,-0.2,-1.5,-1.7,0.2,0.4268292682926829,0.0
279,Anthony Lamb,2022,SF,GSW,62,1195,148,314,0.471,73,199,0.367,75,115,0.652,0.588,46,60,0.767,56,159,215,96,28,20,54,134,415,10.9,0.61,0.634,0.191,5.3,14.4,9.9,10.5,1.1,1.5,13.7,13.8,1.2,1.2,2.4,0.096,-1.6,0.4,-1.1,0.3,0.5365853658536586,0.0
280,Jock Landale,2022,C,PHO,69,979,178,337,0.528,21,84,0.25,157,253,0.621,0.559,79,105,0.752,119,161,280,68,16,30,59,126,456,16.4,0.595,0.249,0.312,13.2,18.6,15.8,10.1,0.8,2.7,13.3,19.3,1.5,1.2,2.7,0.132,-0.7,-0.4,-1.1,0.2,0.5487804878048781,0.0
281,Romeo Langford,2022,SG,SAS,43,844,121,259,0.467,16,61,0.262,105,198,0.53,0.498,39,56,0.696,57,57,114,50,24,13,30,67,297,10.4,0.524,0.236,0.216,7.1,7.7,7.4,7.9,1.3,1.3,9.6,15.4,0.3,0.2,0.5,0.029,-2.6,-1.5,-4.2,-0.5,0.2682926829268293,0.0
282,Jake LaRavia,2022,PF,MEM,35,414,37,95,0.389,24,71,0.338,13,24,0.542,0.516,7,9,0.778,19,44,63,21,12,4,18,49,105,6.7,0.531,0.747,0.095,4.9,11.3,8.1,6.2,1.4,0.9,15.4,11.7,0.0,0.5,0.5,0.054,-3.9,0.4,-3.5,-0.2,0.6219512195121951,0.0
283,Zach LaVine,2022,SG,CHI,77,2768,673,1388,0.485,204,544,0.375,469,844,0.556,0.558,363,428,0.848,42,303,345,327,69,18,194,159,1913,19.0,0.607,0.392,0.308,1.7,12.2,7.1,18.7,1.2,0.6,11.0,28.3,4.2,2.9,7.1,0.123,2.7,-0.7,1.9,2.7,0.4878048780487805,0.0
284,A.J. Lawson,2022,SG,TOT,15,108,22,44,0.5,10,25,0.4,12,19,0.632,0.614,2,8,0.25,6,15,21,2,2,0,3,11,56,13.9,0.589,0.568,0.182,6.4,16.3,11.3,3.0,0.9,0.0,5.9,21.1,0.1,0.1,0.1,0.063,-1.5,-2.9,-4.4,-0.1,,0.0
284,A.J. Lawson,2022,SG,MIN,1,2,1,1,1.0,0,0,,1,1,1.0,1.0,0,0,,0,1,1,0,0,0,0,1,2,34.4,1.0,0.0,0.0,0.0,54.9,27.9,0.0,0.0,0.0,0.0,21.4,0.0,0.0,0.0,0.377,-2.3,7.5,5.2,0.0,0.5121951219512195,0.0
284,A.J. Lawson,2022,SG,DAL,14,106,21,43,0.488,10,25,0.4,11,18,0.611,0.605,2,8,0.25,6,14,20,2,2,0,3,10,54,13.5,0.58,0.581,0.186,6.5,15.5,11.0,3.0,0.9,0.0,6.1,21.1,0.1,0.1,0.1,0.057,-1.5,-3.1,-4.6,-0.1,0.4634146341463415,0.0
285,Damion Lee,2022,SG,PHO,74,1506,200,452,0.442,110,247,0.445,90,205,0.439,0.564,94,104,0.904,39,186,225,99,30,7,78,118,604,10.7,0.607,0.546,0.23,2.8,14.0,8.3,8.9,1.0,0.4,13.5,16.3,1.1,1.4,2.6,0.081,-1.3,-0.4,-1.7,0.1,0.5487804878048781,0.0
286,Saben Lee,2022,PG,TOT,25,373,49,121,0.405,11,30,0.367,38,91,0.418,0.45,42,57,0.737,13,32,45,67,19,1,24,32,151,13.1,0.517,0.248,0.471,3.8,9.7,6.7,24.3,2.5,0.2,14.1,19.5,0.2,0.4,0.7,0.088,-2.7,0.9,-1.8,0.0,,0.0
286,Saben Lee,2022,PG,PHI,2,10,3,4,0.75,0,1,0.0,3,3,1.0,0.75,0,0,,0,0,0,2,1,0,3,1,6,12.8,0.75,0.25,0.0,0.0,0.0,0.0,36.9,5.0,0.0,42.9,31.3,0.0,0.0,0.0,-0.096,-3.7,-0.6,-4.3,0.0,0.6585365853658537,0.0
286,Saben Lee,2022,PG,PHO,23,363,46,117,0.393,11,29,0.379,35,88,0.398,0.44,42,57,0.737,13,32,45,65,18,1,21,31,145,13.1,0.51,0.248,0.487,3.9,10.0,6.9,24.0,2.4,0.2,12.9,19.1,0.3,0.4,0.7,0.093,-2.7,0.9,-1.8,0.0,0.5487804878048781,0.0
287,Alex Len,2022,C,SAC,26,161,16,30,0.533,0,2,0.0,16,28,0.571,0.533,11,16,0.688,24,36,60,12,4,11,16,28,43,12.8,0.58,0.067,0.533,17.2,25.4,21.3,9.3,1.2,6.0,30.2,14.1,0.1,0.2,0.3,0.085,-4.9,0.9,-4.0,-0.1,0.5853658536585366,0.0
288,Kawhi Leonard,2022,SF,LAC,52,1748,446,871,0.512,104,250,0.416,342,621,0.551,0.572,243,279,0.871,57,281,338,204,72,28,88,84,1239,23.9,0.623,0.287,0.32,3.7,17.8,10.8,19.6,2.0,1.4,8.1,27.0,4.9,2.2,7.1,0.194,5.1,0.9,6.1,3.5,0.5365853658536586,0.0
289,Meyers Leonard,2022,C,MIL,9,114,14,29,0.483,7,18,0.389,7,11,0.636,0.603,8,9,0.889,12,22,34,1,2,0,6,16,43,12.0,0.652,0.621,0.31,11.4,19.4,15.5,1.2,0.8,0.0,15.4,14.4,0.2,0.1,0.3,0.126,-2.8,-2.2,-5.0,-0.1,0.7073170731707317,0.0
290,Caris LeVert,2022,SG,CLE,74,2237,320,742,0.431,127,324,0.392,193,418,0.462,0.517,130,180,0.722,53,229,282,287,72,24,116,170,897,12.4,0.546,0.437,0.243,2.8,12.1,7.4,18.0,1.6,1.0,12.4,18.7,1.4,3.1,4.4,0.095,-1.0,0.8,-0.2,1.0,0.6219512195121951,0.0
291,Kira Lewis Jr.,2022,PG,NOP,25,235,40,88,0.455,15,34,0.441,25,54,0.463,0.54,19,22,0.864,5,28,33,23,10,2,10,24,114,14.5,0.584,0.386,0.25,2.4,13.5,8.0,14.0,2.1,0.8,9.3,19.7,0.3,0.3,0.6,0.122,-0.8,0.5,-0.3,0.1,0.5121951219512195,0.0
292,Damian Lillard,2022,PG,POR,58,2107,556,1202,0.463,244,658,0.371,312,544,0.574,0.564,510,558,0.914,44,233,277,425,50,18,191,109,1866,26.7,0.645,0.547,0.464,2.4,12.8,7.6,35.0,1.2,0.8,11.7,33.8,8.2,0.8,9.0,0.205,8.3,-1.2,7.1,4.9,0.4024390243902439,3.0
293,Nassir Little,2022,SF,POR,54,976,134,303,0.442,58,158,0.367,76,145,0.524,0.538,33,46,0.717,27,114,141,50,20,20,36,66,359,10.2,0.555,0.521,0.152,3.2,13.5,8.3,7.3,1.0,1.8,10.0,16.0,0.2,0.4,0.7,0.032,-1.6,-1.4,-3.0,-0.3,0.4024390243902439,0.0
294,Isaiah Livers,2022,PF,DET,52,1199,120,288,0.417,74,203,0.365,46,85,0.541,0.545,32,39,0.821,28,115,143,41,28,28,30,103,346,8.4,0.567,0.705,0.135,2.5,11.0,6.6,4.8,1.1,2.1,9.0,11.9,0.5,0.5,1.0,0.041,-2.1,-0.3,-2.4,-0.1,0.2073170731707317,0.0
295,Kenneth Lofton Jr.,2022,PF,MEM,24,176,49,93,0.527,6,17,0.353,43,76,0.566,0.559,16,27,0.593,19,32,51,20,5,2,12,28,120,20.2,0.572,0.183,0.29,11.5,19.2,15.4,18.1,1.3,1.0,10.3,27.6,0.3,0.2,0.5,0.145,0.7,-1.1,-0.4,0.1,0.6219512195121951,0.0
296,Kevon Looney,2022,C,GSW,82,1958,242,384,0.63,0,1,0.0,242,383,0.632,0.63,94,155,0.606,274,486,760,207,52,50,45,225,578,17.8,0.639,0.003,0.404,15.7,26.8,21.4,13.8,1.3,2.2,9.1,10.6,5.9,2.8,8.7,0.212,0.9,1.3,2.1,2.0,0.5365853658536586,0.0
297,Brook Lopez,2022,C,MIL,78,2373,477,899,0.531,136,364,0.374,341,535,0.637,0.606,149,190,0.784,157,363,520,99,37,193,107,203,1239,18.4,0.63,0.405,0.211,7.2,15.3,11.4,6.1,0.7,6.7,9.8,19.3,4.1,3.9,8.0,0.161,0.8,1.3,2.1,2.5,0.7073170731707317,0.0
298,Robin Lopez,2022,C,CLE,37,299,48,75,0.64,2,4,0.5,46,71,0.648,0.653,14,18,0.778,23,28,51,19,2,8,25,43,112,11.6,0.675,0.053,0.24,9.1,11.0,10.0,9.1,0.3,2.5,23.2,16.1,0.2,0.3,0.6,0.094,-3.4,0.3,-3.0,-0.1,0.6219512195121951,0.0
299,Kevin Love,2022,PF,TOT,62,1240,165,424,0.389,99,296,0.334,66,128,0.516,0.506,80,91,0.879,59,340,399,116,16,12,70,97,509,13.1,0.548,0.698,0.215,5.5,32.6,18.9,13.2,0.6,0.9,13.1,19.2,0.6,2.0,2.6,0.099,0.2,0.4,0.6,0.8,,0.0
299,Kevin Love,2022,PF,CLE,41,821,111,285,0.389,69,195,0.354,42,90,0.467,0.511,56,63,0.889,42,238,280,76,7,7,47,65,347,13.6,0.555,0.684,0.221,6.0,34.2,20.1,12.8,0.4,0.8,13.1,19.6,0.5,1.4,1.9,0.112,0.8,0.6,1.4,0.7,0.6219512195121951,0.0
299,Kevin Love,2022,PF,MIA,21,419,54,139,0.388,30,101,0.297,24,38,0.632,0.496,24,28,0.857,17,102,119,40,9,5,23,32,162,12.3,0.535,0.727,0.201,4.6,29.6,16.6,14.0,1.1,1.2,13.2,18.5,0.1,0.6,0.7,0.075,-1.0,-0.1,-1.1,0.1,0.5365853658536586,0.0
300,Kyle Lowry,2022,PG,MIA,55,1718,196,485,0.404,107,310,0.345,89,175,0.509,0.514,116,135,0.859,43,182,225,281,57,21,103,143,615,12.6,0.565,0.639,0.278,2.8,12.9,7.7,23.4,1.7,1.2,15.9,16.7,1.5,1.9,3.4,0.096,-0.7,0.8,0.2,0.9,0.5365853658536586,0.0
301,Trey Lyles,2022,PF,SAC,74,1247,187,408,0.458,87,240,0.363,100,168,0.595,0.565,101,124,0.815,68,232,300,66,27,31,64,97,562,14.2,0.607,0.588,0.304,6.3,21.1,13.7,7.0,1.0,2.2,12.2,18.1,1.4,1.2,2.6,0.098,0.0,-0.9,-1.0,0.3,0.5853658536585366,0.0
302,Théo Maledon,2022,PG,CHO,44,854,102,254,0.402,28,95,0.295,74,159,0.465,0.457,63,74,0.851,14,109,123,152,37,12,59,61,295,11.6,0.515,0.374,0.291,1.7,13.9,7.7,24.2,2.1,1.2,17.1,17.0,0.0,0.9,0.8,0.047,-3.0,0.5,-2.5,-0.1,,0.0
303,Sandro Mamukelashvili,2022,C,TOT,43,660,97,230,0.422,30,99,0.303,67,131,0.511,0.487,39,57,0.684,70,115,185,62,14,12,35,52,263,13.4,0.516,0.43,0.248,11.2,19.0,15.1,12.8,1.0,1.5,12.1,18.2,0.4,0.5,0.9,0.063,-1.1,-1.3,-2.4,-0.1,,0.0
303,Sandro Mamukelashvili,2022,C,MIL,24,217,19,58,0.328,7,32,0.219,12,26,0.462,0.388,12,18,0.667,18,38,56,16,4,5,9,19,57,8.5,0.432,0.552,0.31,9.0,17.6,13.4,9.3,0.9,1.9,12.0,14.5,-0.1,0.3,0.2,0.049,-4.0,0.4,-3.6,-0.1,0.7073170731707317,0.0
303,Sandro Mamukelashvili,2022,C,SAS,19,443,78,172,0.453,23,67,0.343,55,105,0.524,0.52,27,39,0.692,52,77,129,46,10,7,26,33,206,15.9,0.545,0.39,0.227,12.3,19.7,15.9,14.6,1.1,1.3,12.1,20.1,0.4,0.2,0.6,0.07,0.3,-2.1,-1.8,0.0,0.2682926829268293,0.0
304,Terance Mann,2022,SG,LAC,81,1872,272,524,0.519,77,198,0.389,195,326,0.598,0.593,92,118,0.78,77,199,276,184,42,22,80,149,713,13.4,0.619,0.378,0.225,4.7,11.8,8.3,14.0,1.1,1.0,12.2,15.3,2.8,1.5,4.3,0.111,-0.3,0.1,-0.2,0.8,0.5365853658536586,0.0
305,Tre Mann,2022,PG,OKC,67,1183,197,501,0.393,81,257,0.315,116,244,0.475,0.474,42,55,0.764,27,128,155,120,40,11,62,99,517,10.0,0.492,0.513,0.11,2.4,11.8,7.0,14.0,1.6,0.9,10.6,20.7,-0.6,1.1,0.5,0.021,-3.0,-1.0,-3.9,-0.6,0.4878048780487805,0.0
306,Boban Marjanović,2022,C,HOU,31,171,41,60,0.683,0,1,0.0,41,59,0.695,0.683,20,27,0.741,20,40,60,9,5,2,14,10,102,23.4,0.71,0.017,0.45,12.7,26.0,19.3,8.7,1.4,1.1,16.3,20.8,0.4,0.1,0.6,0.158,3.0,-1.5,1.6,0.2,0.2682926829268293,0.0
307,Lauri Markkanen,2022,PF,UTA,66,2273,571,1145,0.499,200,511,0.391,371,634,0.585,0.586,349,399,0.875,130,440,570,123,42,38,127,137,1691,22.1,0.64,0.446,0.348,6.3,20.7,13.6,8.6,0.9,1.4,8.8,26.6,6.3,1.9,8.2,0.173,4.9,-1.0,3.8,3.3,0.4512195121951219,0.0
308,Naji Marshall,2022,SF,NOP,77,1792,247,571,0.433,66,218,0.303,181,353,0.513,0.49,138,175,0.789,48,231,279,189,54,14,97,113,698,11.4,0.539,0.382,0.306,3.0,14.6,8.8,14.4,1.5,0.7,13.0,17.8,0.5,2.0,2.5,0.068,-1.9,0.0,-1.9,0.1,0.5121951219512195,0.0
309,Caleb Martin,2022,SF,MIA,71,2077,254,548,0.464,84,236,0.356,170,312,0.545,0.54,91,113,0.805,88,256,344,117,71,31,78,145,683,11.4,0.571,0.431,0.206,4.8,15.0,9.7,8.2,1.7,1.5,11.5,14.4,1.2,2.5,3.7,0.086,-1.8,0.5,-1.2,0.4,0.5365853658536586,0.0
310,Cody Martin,2022,SF,CHO,7,134,14,36,0.389,3,14,0.214,11,22,0.5,0.431,4,7,0.571,8,16,24,11,4,1,2,13,35,8.7,0.448,0.389,0.194,6.2,13.0,9.5,11.0,1.4,0.6,4.9,12.9,0.0,0.1,0.1,0.045,-3.8,-0.8,-4.6,-0.1,,0.0
311,KJ Martin,2022,SF,HOU,82,2292,410,720,0.569,68,216,0.315,342,504,0.679,0.617,151,222,0.68,126,326,452,123,41,30,91,147,1039,15.4,0.635,0.3,0.308,6.0,15.8,10.8,8.1,0.9,1.3,10.0,16.4,4.2,0.7,4.9,0.103,0.6,-1.3,-0.7,0.7,0.2682926829268293,0.0
